Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRH37,OUT046,2691.0290985652014
FDR10,OUT018,2673.8084245411123
NCD06,OUT027,1114.8653190992807
FDI53,OUT046,2685.0944402648825
FDG16,OUT035,3513.122071999415
DRB25,OUT046,1575.520000901861
FDY09,OUT046,2837.650574505186
FDX48,OUT045,2499.2624164119784
FDC03,OUT010,569.5286274873456
FDT47,OUT035,1554.6333790350834
FDW44,OUT027,4298.198121804959
FDT24,OUT017,1153.9572867399202
FDT12,OUT019,541.8592256116426
NCS38,OUT035,1872.9209968895798
FDO39,OUT035,3082.4429478276807
FDA13,OUT046,695.2981677696403
FDO48,OUT035,3614.0315581107398
DRJ01,OUT017,2672.2304336820985
FDD53,OUT018,695.2981677696403
NCT05,OUT049,4150.947809113714
FDQ51,OUT045,706.1505478734296
FDU60,OUT013,2732.5974133969576
FDC59,OUT046,956.6803613656891
FDP36,OUT035,798.4708543811032
NCM19,OUT017,1615.5519455257117
FDL16,OUT035,695.2981677696403
FDE50,OUT018,3081.8332813969837
NCR18,OUT013,695.2981677696403
NCD30,OUT035,1554.6333790350834
FDH31,OUT013,1554.6333790350834
FDD56,OUT019,441.469017221968
FDC47,OUT049,3806.3460743589862
FDZ21,OUT045,1545.200940061716
FDM01,OUT049,1563.676858596357
FDF24,OUT013,1293.03488459678
FDW23,OUT017,695.2981677696403
FDY52,OUT018,925.5737284453106
DRH37,OUT027,4132.457333546533
DRO47,OUT027,3020.2829586898647
FDR25,OUT049,4107.839482931088
FDQ24,OUT027,6398.202867801452
DRJ51,OUT018,3712.0499810376577
NCU06,OUT035,3845.5811024327445
NCV18,OUT018,1264.6710533368373
NCC06,OUT027,3242.054028833113
FDZ01,OUT018,1563.676858596357
FDT14,OUT017,2083.2169914251226
FDD11,OUT019,534.6852550828875
FDN09,OUT017,3999.9629983488417
NCO18,OUT010,427.68019062922804
FDZ50,OUT045,3082.4429478276807
FDS44,OUT013,3938.779999281934
FDI36,OUT045,3115.814894231067
FDA26,OUT010,568.8089990065356
NCY53,OUT049,1817.5201565048378
FDF32,OUT049,3175.639106963004
FDF59,OUT010,277.6238229667863
FDB20,OUT046,1161.7410748380937
DRH11,OUT035,859.4804293220585
FDT03,OUT049,3067.558976929198
NCH06,OUT035,3936.7452381838416
FDR55,OUT049,3092.6216159552832
FDI10,OUT035,2837.650574505186
FDZ12,OUT045,2087.757861155802
FDM12,OUT049,3092.6216159552832
DRB25,OUT045,1575.520000901861
NCS41,OUT013,3082.4429478276807
NCT53,OUT049,2691.0290985652014
NCD55,OUT013,695.2981677696403
FDY08,OUT049,2087.757861155802
NCP55,OUT049,859.4804293220585
FDA33,OUT013,2466.0833550235084
FDQ33,OUT013,2466.0833550235084
FDE45,OUT027,4932.391844646303
FDT26,OUT013,2083.2169914251226
NCV53,OUT049,4092.1770893490593
FDK60,OUT027,2638.290267135777
NCJ29,OUT046,1305.705412790913
FDI15,OUT045,4099.073519779573
FDX21,OUT013,1602.9744283168961
FDV49,OUT019,532.7836436875709
DRO59,OUT046,1214.4347712228175
FDZ14,OUT045,2083.2169914251226
FDP32,OUT027,3251.445014882669
FDC33,OUT017,3148.9834602926185
FDT14,OUT010,257.87147609333454
NCN54,OUT027,2038.9006514519751
FDR57,OUT027,3975.8672312036406
DRK12,OUT046,695.2981677696403
FDX52,OUT049,3092.6216159552832
FDX08,OUT010,480.8729487221428
FDP10,OUT010,244.0042026394144
NCP50,OUT045,1208.5773092002803
NCL06,OUT013,4064.3272448769926
FDP25,OUT013,3571.846790355403
FDE53,OUT013,1563.676858596357
FDL27,OUT017,1024.9747006385276
FDC35,OUT049,3513.122071999415
DRJ47,OUT010,373.63940669539625
FDD16,OUT018,1148.099824717383
NCN42,OUT049,2466.0833550235084
FDC38,OUT027,3322.5377957849105
NCO07,OUT045,3565.9176268669607
FDQ20,OUT049,695.2981677696403
FDI32,OUT046,1872.9209968895798
FDN20,OUT010,438.4723235266566
DRJ51,OUT027,6357.7149368217215
FDU08,OUT045,1554.6333790350834
DRN37,OUT019,408.0051606489599
FDD05,OUT010,263.98551533050846
FDW15,OUT046,2466.0833550235084
FDI52,OUT046,2083.2169914251226
DRM11,OUT049,4063.4967239536354
NCO06,OUT045,695.2981677696403
FDU38,OUT049,3092.6216159552832
FDU59,OUT018,2673.8084245411123
FDJ10,OUT046,2087.757861155802
FDM13,OUT049,2087.757861155802
NCJ30,OUT019,382.54540659861414
FDM45,OUT018,2083.2169914251226
FDP36,OUT045,727.6414913421227
NCD30,OUT010,231.7905707560293
FDN48,OUT017,1530.65301706444
FDY32,OUT049,2685.0944402648825
FDU47,OUT046,2087.757861155802
FDF17,OUT019,587.4791163469325
FDP34,OUT017,2581.4171552670095
FDA47,OUT049,2691.0290985652014
DRD27,OUT027,2646.8294167509557
FDW38,OUT045,859.4804293220585
FDZ15,OUT019,288.12089531878087
FDZ03,OUT027,5006.646609513118
NCN19,OUT049,3092.6216159552832
FDG02,OUT035,3092.6216159552832
FDS31,OUT035,3082.4429478276807
FDW43,OUT019,532.5148967148161
FDZ47,OUT010,238.12045759620926
FDO57,OUT017,2678.4680554937727
NCL07,OUT013,695.2981677696403
NCV42,OUT013,1602.9744283168961
FDP40,OUT017,1799.0373626542673
FDP48,OUT019,563.4819129751038
FDH21,OUT017,2672.2304336820985
NCP02,OUT049,900.3771045728515
FDK24,OUT049,706.1505478734296
FDC41,OUT045,1142.0322883882995
FDF08,OUT017,1375.0353278290881
FDO49,OUT017,798.4708543811032
FDS56,OUT027,6504.859908455719
FDX46,OUT018,912.6248534494639
FDQ07,OUT013,3544.8075993258303
FDC32,OUT010,218.25655933029367
FDT21,OUT019,539.6557825757159
FDG58,OUT045,2506.000260075418
FDW14,OUT049,1380.8927898516254
DRA12,OUT027,3346.8482511879724
FDV27,OUT013,1449.7379662938336
DRD25,OUT013,1744.5357659963101
DRF48,OUT027,4982.435620713656
FDX24,OUT017,1514.4134254055966
DRJ51,OUT046,3806.3460743589862
FDE45,OUT045,2931.7596328542018
FDE14,OUT046,1558.5813264579365
FDG53,OUT045,2087.757861155802
FDT08,OUT046,2466.0833550235084
DRC27,OUT027,6381.321384864656
FDG20,OUT035,2837.650574505186
FDC21,OUT046,1575.520000901861
FDV31,OUT018,2820.429900481097
FDB58,OUT045,2087.757861155802
FDV23,OUT046,2083.2169914251226
FDA25,OUT019,256.8444973014839
FDC15,OUT046,2657.7877735386905
FDU47,OUT049,2087.757861155802
FDE23,OUT013,706.1505478734296
FDS08,OUT013,2837.650574505186
FDW03,OUT027,2680.11726955397
FDJ60,OUT018,2673.8084245411123
FDM34,OUT017,2087.757861155802
FDW33,OUT013,1563.676858596357
FDZ40,OUT013,859.4804293220585
FDE33,OUT018,1215.3819599137555
NCC06,OUT010,285.5179040543641
FDU11,OUT046,2059.4815941163374
FDL44,OUT017,2691.0290985652014
NCZ29,OUT017,2083.2169914251226
FDG28,OUT010,589.5554928515072
FDL12,OUT018,887.9791013383277
FDD52,OUT017,1582.172648968509
FDO15,OUT013,1032.895353750899
NCN29,OUT027,1241.8355244014197
FDW36,OUT013,1575.520000901861
FDB21,OUT046,3938.779999281934
FDZ28,OUT013,2083.2169914251226
FDY10,OUT035,1885.401906805224
DRG39,OUT017,844.0393730031814
FDN28,OUT013,1563.676858596357
FDV15,OUT035,1563.676858596357
DRI13,OUT035,3565.9176268669607
FDH20,OUT046,1554.6333790350834
FDY51,OUT013,3544.8075993258303
FDE16,OUT013,3565.9176268669607
FDX40,OUT018,695.2981677696403
FDC48,OUT018,1221.2394219362927
FDS14,OUT046,2524.7329348714466
FDX56,OUT017,3544.5891444215945
FDI10,OUT046,2825.279467387129
FDI14,OUT013,2087.757861155802
DRM48,OUT013,695.2981677696403
NCH07,OUT027,4114.560484093534
FDY26,OUT013,3559.0023718224616
FDD02,OUT027,3047.7792313143423
FDM12,OUT046,3092.6216159552832
DRF01,OUT010,418.6469081758472
FDV36,OUT046,2083.2169914251226
DRI59,OUT013,3819.298885007537
FDV03,OUT018,2556.9876602194677
FDO39,OUT017,3082.4429478276807
NCB07,OUT018,3098.745115038467
FDH38,OUT027,3047.7792313143423
FDZ13,OUT035,723.1039102984963
NCZ30,OUT046,2083.2169914251226
NCA06,OUT035,695.2981677696403
FDB04,OUT049,1380.8927898516254
FDN50,OUT013,1524.6168463952338
NCG06,OUT049,4096.991593052058
NCY17,OUT018,695.2981677696403
FDC23,OUT046,2873.2590180006023
FDK33,OUT049,3559.0023718224616
FDR03,OUT049,3565.9176268669607
FDZ07,OUT045,1013.1070193947392
FDO38,OUT013,1208.5773092002803
FDS59,OUT046,1575.520000901861
DRM11,OUT019,552.407347453512
FDX52,OUT027,5189.089729310742
DRJ35,OUT018,876.4841856334072
NCP53,OUT046,4044.0191730520864
FDW15,OUT019,337.11233278999316
DRI47,OUT045,2401.0625325412775
DRZ11,OUT035,2083.2169914251226
FDS02,OUT013,3092.6216159552832
DRD49,OUT018,3817.9958920255567
FDW38,OUT049,835.3413702694297
FDR21,OUT019,393.01892876129534
FDE40,OUT013,1013.1070193947392
FDI02,OUT045,1602.9744283168961
FDQ04,OUT045,695.2981677696403
FDY14,OUT017,4153.353795796797
NCT54,OUT046,1554.6333790350834
DRD25,OUT017,1622.2978025144387
DRE01,OUT045,3929.6332726261844
FDJ12,OUT010,611.7175569009529
NCZ05,OUT049,1563.676858596357
DRB25,OUT019,263.9300909707683
NCC31,OUT045,2581.4171552670095
FDM16,OUT045,1147.8897504108365
DRG11,OUT049,1563.676858596357
FDV24,OUT027,3904.8043666465323
FDV43,OUT046,695.2981677696403
FDG05,OUT018,2492.8300769461894
FDV23,OUT010,285.3342032967612
FDI58,OUT018,1514.4134254055966
FDQ11,OUT017,4053.810790423438
FDC05,OUT027,5373.923128779254
FDF40,OUT013,4044.613731209349
FDU02,OUT018,3703.207447585205
FDT32,OUT013,3092.6216159552832
NCF06,OUT017,4117.408088864024
FDT46,OUT013,747.959941296503
FDR58,OUT010,231.40280513587697
FDY04,OUT046,2691.0290985652014
FDT58,OUT045,2732.5974133969576
FDE46,OUT049,2482.985847197178
DRH11,OUT017,859.4804293220585
DRI51,OUT046,2825.279467387129
FDC35,OUT017,3507.748968578144
FDP45,OUT035,4087.7729299361367
FDC45,OUT017,2759.0533558964094
FDU01,OUT045,3082.4429478276807
FDJ53,OUT010,267.7690870417482
FDJ46,OUT017,2837.650574505186
FDX07,OUT013,3092.6216159552832
NCI30,OUT049,3991.592884935372
FDE47,OUT027,3232.075258034745
FDV48,OUT045,1214.4347712228175
FDN16,OUT019,259.3013929483355
FDM52,OUT013,2466.0833550235084
FDA32,OUT027,5919.063057090574
FDH05,OUT017,3818.808216791215
FDW25,OUT010,208.7306927641842
FDQ09,OUT046,1872.9209968895798
NCM17,OUT010,102.53245385433073
DRM59,OUT046,2499.2624164119784
FDV47,OUT027,2178.83338943517
DRE15,OUT035,1082.333237046173
FDS25,OUT010,245.56016340936884
NCZ05,OUT018,1563.676858596357
NCV05,OUT019,338.9899710771912
DRM37,OUT046,3101.8674927462375
FDV58,OUT027,5177.6424815382
FDN22,OUT027,6414.840408687196
NCO06,OUT049,695.2981677696403
FDT56,OUT019,173.83725423461544
FDM02,OUT013,1431.3730239349275
FDA09,OUT046,2938.3974642882595
NCC06,OUT035,2083.2169914251226
NCL54,OUT049,2837.650574505186
NCB55,OUT017,876.4841856334072
FDB12,OUT017,1563.676858596357
NCA54,OUT049,2880.927613519877
NCS38,OUT049,1912.9074872744711
FDC02,OUT049,4160.914433884145
FDK44,OUT019,424.38445285603234
FDE16,OUT035,3565.9176268669607
NCS05,OUT035,2087.757861155802
FDZ59,OUT045,2732.5974133969576
FDI20,OUT017,3559.0023718224616
FDQ14,OUT046,2476.3109610313427
FDF53,OUT017,2979.716077076677
FDW25,OUT017,1380.8927898516254
NCQ43,OUT010,243.9419266693508
FDX52,OUT013,3092.6216159552832
FDE28,OUT045,3809.9656833387617
FDN15,OUT017,2087.757861155802
FDO28,OUT017,2059.4815941163374
FDQ33,OUT045,2476.3109610313427
FDM22,OUT010,141.9905444771457
FDJ03,OUT017,706.1505478734296
FDI16,OUT045,859.4804293220585
FDI09,OUT027,6345.781050819975
FDX55,OUT013,3560.0841497841825
FDS23,OUT027,3251.445014882669
DRC12,OUT045,3092.6216159552832
FDH41,OUT049,3560.0841497841825
FDN01,OUT013,2837.650574505186
FDV55,OUT045,2466.0833550235084
NCJ19,OUT013,859.4804293220585
NCY29,OUT010,160.51698721194614
FDP03,OUT018,2083.2169914251226
FDZ52,OUT045,1602.9744283168961
FDH31,OUT010,251.04522511330632
FDQ19,OUT018,3962.9715479802385
FDS15,OUT035,1563.676858596357
FDN32,OUT017,3082.4429478276807
FDH32,OUT049,1554.6333790350834
FDF33,OUT017,1589.0162401452146
FDJ22,OUT046,3092.6216159552832
FDG56,OUT010,163.97445677999852
FDC05,OUT046,3092.6216159552832
FDK09,OUT013,3806.2695040580484
NCV29,OUT045,2837.650574505186
NCC43,OUT019,541.5085174817951
NCA42,OUT049,2568.4170287721886
FDC10,OUT046,2027.318126966065
FDC16,OUT013,1413.3911518257728
NCL17,OUT013,2087.757861155802
FDA51,OUT035,1885.401906805224
FDW01,OUT017,2482.985847197178
NCF30,OUT045,2083.2169914251226
FDN49,OUT013,695.2981677696403
FDY20,OUT045,1485.5125643169415
FDC15,OUT045,2568.4170287721886
FDY24,OUT046,859.4804293220585
NCG43,OUT017,1541.0865202096504
FDA48,OUT013,3732.0210760882055
NCF55,OUT017,695.2981677696403
FDL38,OUT049,1485.5125643169415
NCQ29,OUT018,3940.14386913238
FDC34,OUT017,2581.4171552670095
FDP36,OUT027,1391.717064472655
FDN50,OUT010,227.7414168393183
FDO23,OUT049,1541.0865202096504
FDT56,OUT013,859.4804293220585
FDT13,OUT027,4942.333168521374
FDZ03,OUT013,3092.6216159552832
FDQ03,OUT010,701.1038696735635
FDU44,OUT045,2691.0290985652014
FDD03,OUT049,3806.3460743589862
NCH30,OUT013,1634.5344883728774
FDS60,OUT010,418.49145036693767
FDG08,OUT046,2837.650574505186
FDX38,OUT017,706.1505478734296
FDD22,OUT017,1872.9209968895798
FDW51,OUT013,3513.122071999415
FDL09,OUT017,2759.0533558964094
FDZ60,OUT045,1575.520000901861
NCH07,OUT046,2672.2304336820985
NCQ41,OUT049,3115.814894231067
FDW04,OUT049,2083.2169914251226
FDI08,OUT027,6468.185803795171
FDR19,OUT019,353.84807051686454
FDV13,OUT046,1375.0353278290881
FDB52,OUT017,4071.710948235887
FDZ48,OUT027,3002.1813256555542
NCO14,OUT049,706.1505478734296
FDZ50,OUT013,3092.6216159552832
FDN27,OUT019,287.96755653065424
FDQ60,OUT013,2083.2169914251226
FDR49,OUT017,706.1505478734296
DRJ35,OUT027,1752.3358539408116
DRI49,OUT017,1293.03488459678
FDB47,OUT017,3560.0841497841825
FDP37,OUT010,316.28957593342506
FDR26,OUT049,2837.650574505186
FDY31,OUT019,339.5253262979705
FDC11,OUT045,1485.5125643169415
DRP47,OUT035,4064.6378657113178
NCY54,OUT018,2808.05879336304
FDR27,OUT046,2087.757861155802
FDQ21,OUT019,303.39746590159683
NCQ29,OUT035,4053.2726226396558
FDJ02,OUT046,2466.0833550235084
FDE21,OUT018,1872.9209968895798
FDM39,OUT046,2837.650574505186
FDZ01,OUT017,1558.5813264579365
NCB19,OUT018,1380.8927898516254
FDU03,OUT046,3053.109405171169
FDP27,OUT049,3092.6216159552832
DRF01,OUT045,2466.0833550235084
FDM03,OUT049,1575.520000901861
FDV01,OUT046,2524.7329348714466
FDS16,OUT046,2466.0833550235084
FDO45,OUT035,1485.5125643169415
NCX06,OUT035,2957.624118104819
FDP13,OUT046,695.2981677696403
NCR38,OUT018,3905.684178504007
FDA01,OUT013,859.4804293220585
FDT26,OUT017,1974.469099635926
FDD44,OUT027,6468.185803795171
FDB26,OUT013,859.4804293220585
FDP45,OUT019,549.0078471359668
NCP55,OUT046,859.4804293220585
FDT23,OUT017,1214.4347712228175
FDO51,OUT045,695.2981677696403
FDA44,OUT046,859.4804293220585
NCJ31,OUT018,3837.187887411873
FDX37,OUT045,1554.6333790350834
NCD18,OUT049,3861.0761077953316
FDN40,OUT027,4003.435244174562
FDL33,OUT017,3092.6216159552832
DRF48,OUT035,3092.6216159552832
FDW08,OUT035,1563.676858596357
FDX39,OUT018,3489.144497803178
FDB38,OUT049,2685.0944402648825
FDY46,OUT018,3081.8332813969837
NCB06,OUT049,2657.7877735386905
FDA34,OUT035,2837.650574505186
FDA35,OUT045,2083.2169914251226
FDQ07,OUT035,3513.122071999415
FDU32,OUT045,2083.2169914251226
FDU26,OUT013,2083.2169914251226
FDU13,OUT010,428.4739427050668
FDO09,OUT035,4018.363174592161
FDW03,OUT019,269.4546528658997
FDB38,OUT013,2672.2304336820985
FDL26,OUT010,320.91845677831446
NCN43,OUT045,2083.2169914251226
FDH08,OUT045,3922.853921018992
NCC31,OUT019,375.4531678631017
FDH14,OUT035,2087.757861155802
FDL40,OUT017,1554.6333790350834
FDD20,OUT035,2083.2169914251226
NCV53,OUT035,4101.3238160048095
FDD16,OUT045,1082.333237046173
FDP24,OUT035,2083.2169914251226
FDQ25,OUT045,2837.650574505186
FDM38,OUT035,844.0393730031814
NCT18,OUT010,401.73534350052955
FDM34,OUT049,2087.757861155802
DRH37,OUT010,385.94313191605613
NCE07,OUT013,2110.5891503962325
FDG12,OUT013,2033.4976166472297
FDB59,OUT010,592.767632540434
FDS10,OUT018,2863.706939495788
FDN21,OUT010,360.5920289462308
FDM02,OUT045,1446.568717696119
FDO44,OUT049,1738.8321117175885
NCN17,OUT017,1563.676858596357
FDH16,OUT018,1514.4134254055966
FDL44,OUT046,2672.2304336820985
FDY47,OUT017,2083.2169914251226
DRI39,OUT046,859.4804293220585
NCX54,OUT018,1563.676858596357
FDE59,OUT046,695.2981677696403
FDO46,OUT045,3092.6216159552832
DRE13,OUT046,1431.3730239349275
FDW14,OUT013,1485.5125643169415
FDF35,OUT046,1575.520000901861
FDO50,OUT019,254.71481196200105
DRF49,OUT017,1912.9074872744711
FDT60,OUT049,2083.2169914251226
FDP38,OUT045,706.1505478734296
FDA31,OUT027,4874.103047489022
FDY52,OUT010,190.16932621983887
FDD03,OUT027,6357.7149368217215
FDN52,OUT018,1380.8927898516254
FDU20,OUT010,263.6635328940834
FDD22,OUT035,1602.9744283168961
NCB55,OUT019,172.05572892911516
FDN27,OUT045,2033.4976166472297
FDD16,OUT013,1200.677806960967
FDW48,OUT046,1208.5773092002803
DRN35,OUT045,695.2981677696403
FDX25,OUT049,2944.708609503318
DRD49,OUT049,3874.6492719925095
FDE21,OUT019,277.2072155734219
FDN44,OUT035,2657.7877735386905
DRC01,OUT049,706.1505478734296
NCK30,OUT046,4054.641311346795
FDU39,OUT013,866.4800533111962
FDB49,OUT013,1554.6333790350834
FDS12,OUT045,2083.2169914251226
FDR57,OUT018,2569.987786714288
FDX22,OUT027,5636.471879710799
FDC60,OUT013,1485.5125643169415
NCE42,OUT049,3916.388423393614
NCK42,OUT049,3557.6014211345664
DRE01,OUT017,3929.6332726261844
FDE57,OUT018,2087.757861155802
DRK59,OUT019,539.348183699499
FDB10,OUT027,6357.7149368217215
FDQ25,OUT046,2837.650574505186
FDY26,OUT017,3559.0023718224616
FDG28,OUT049,3996.375691075637
FDM14,OUT049,1582.172648968509
NCH29,OUT049,1554.6333790350834
FDD48,OUT049,1912.9074872744711
FDC17,OUT045,3565.9176268669607
DRH49,OUT027,2167.2778548589677
FDN44,OUT018,2655.0097596580094
FDC29,OUT045,1872.9209968895798
DRK01,OUT019,245.42034807378693
FDD48,OUT017,1885.401906805224
FDB59,OUT013,3146.1110268998027
FDY45,OUT010,558.6201264573651
FDX60,OUT035,1208.5773092002803
FDT09,OUT010,316.8379539568753
DRB24,OUT018,2492.8300769461894
FDL13,OUT035,3860.62635037621
FDN16,OUT035,1563.676858596357
FDK57,OUT013,2083.2169914251226
FDO22,OUT027,2043.310889361859
FDC57,OUT010,550.472986874859
FDZ13,OUT027,1255.4557777043149
FDW27,OUT013,2499.2624164119784
FDX10,OUT049,695.2981677696403
FDY08,OUT018,2087.757861155802
FDA49,OUT017,1375.0353278290881
FDC32,OUT018,1541.0865202096504
FDO04,OUT035,859.4804293220585
NCZ54,OUT013,2672.2304336820985
FDY40,OUT045,706.1505478734296
FDW36,OUT045,1575.520000901861
FDE11,OUT017,3082.4429478276807
DRE37,OUT045,3092.6216159552832
NCK19,OUT017,3092.6216159552832
FDT19,OUT035,2837.650574505186
FDE56,OUT045,931.325649111527
FDZ57,OUT010,312.42913163524395
FDB35,OUT035,1524.6168463952338
FDF09,OUT010,96.75322906718404
FDO34,OUT046,2759.0533558964094
FDA55,OUT046,3820.39405901632
NCM18,OUT035,912.6248534494639
FDJ20,OUT019,278.53777195612116
DRQ35,OUT019,296.65932174718546
FDG02,OUT013,3092.6216159552832
NCU29,OUT018,2459.6510155577193
FDL27,OUT027,1797.4643577827987
NCA54,OUT035,2880.927613519877
FDJ32,OUT035,956.6803613656891
FDB21,OUT019,539.3398498035441
FDR46,OUT035,2466.0833550235084
FDZ32,OUT046,1563.676858596357
DRF36,OUT017,3092.6216159552832
NCU54,OUT017,3504.8058662670214
NCI31,OUT017,695.2981677696403
DRA59,OUT035,3082.4429478276807
NCC55,OUT045,695.2981677696403
FDE44,OUT018,723.1039102984963
NCN26,OUT018,1912.9074872744711
FDC11,OUT049,1425.51556191239
FDV24,OUT035,2466.0833550235084
FDR40,OUT019,254.68916815142472
NCQ17,OUT049,2587.539641617591
FDC46,OUT045,3092.6216159552832
NCM18,OUT046,1005.334212123799
FDK16,OUT046,1554.6333790350834
FDI28,OUT017,1224.3630645026801
FDS11,OUT018,3728.8539699132803
DRD13,OUT046,1024.9747006385276
FDL36,OUT035,1485.5125643169415
FDI27,OUT013,706.1505478734296
FDJ53,OUT019,274.23326784147116
FDS44,OUT045,3983.9135486434084
FDE28,OUT046,3818.808216791215
FDQ33,OUT018,2476.553507731389
FDB37,OUT017,4028.495301959922
FDQ31,OUT045,1380.8927898516254
NCQ05,OUT046,2466.0833550235084
FDE10,OUT013,2087.757861155802
FDF38,OUT017,695.2981677696403
FDE50,OUT019,532.4440941366114
DRG37,OUT010,441.2777802920464
NCH06,OUT049,3990.410138788734
FDY14,OUT045,4153.353795796797
FDO27,OUT017,1545.200940061716
FDQ19,OUT049,4057.2676413015647
FDZ26,OUT019,553.1766970945721
FDN51,OUT013,4136.721729359184
FDK20,OUT035,2083.2169914251226
FDD40,OUT018,3081.8332813969837
DRI25,OUT018,859.4804293220585
FDH56,OUT017,1912.9074872744711
FDI36,OUT027,5293.524582624771
DRH11,OUT018,859.4804293220585
NCV18,OUT017,1305.705412790913
DRI01,OUT049,2837.650574505186
DRE48,OUT049,3148.9834602926185
FDS51,OUT035,912.6248534494639
FDM38,OUT017,733.1370030027764
FDB60,OUT027,5164.0102993654245
FDY58,OUT035,3876.6758000816435
FDY22,OUT045,2110.5891503962325
FDF11,OUT027,6163.335378682018
FDZ51,OUT035,1554.6333790350834
FDQ45,OUT017,3082.4429478276807
FDF17,OUT035,3092.6216159552832
NCF31,OUT027,3907.7172101829365
FDA37,OUT013,2083.2169914251226
FDO51,OUT046,695.2981677696403
FDF34,OUT013,3148.9834602926185
FDD57,OUT018,1554.6333790350834
FDO37,OUT046,3922.853921018992
FDR49,OUT049,727.6414913421227
FDS39,OUT049,2087.757861155802
FDI48,OUT027,1468.2769103092353
DRM35,OUT049,2880.927613519877
FDV57,OUT035,2979.716077076677
FDZ55,OUT013,2691.0290985652014
FDI28,OUT035,1208.5773092002803
FDS21,OUT045,1013.1070193947392
FDT34,OUT013,1575.520000901861
DRI25,OUT035,859.4804293220585
FDT47,OUT010,245.4871430553151
DRH39,OUT045,1142.0322883882995
NCD54,OUT045,2466.0833550235084
FDU16,OUT027,2296.9336788706137
NCW29,OUT045,2087.757861155802
FDV25,OUT027,6028.064092586386
FDM56,OUT035,1589.0162401452146
FDZ04,OUT027,1812.765652328253
FDG59,OUT019,84.08582803264747
FDI56,OUT045,1485.5125643169415
FDS33,OUT035,1446.568717696119
FDC23,OUT049,2837.650574505186
FDT11,OUT049,3092.6216159552832
FDG17,OUT045,4012.4251407810702
FDZ44,OUT045,1965.0635480443823
FDJ52,OUT013,2678.4680554937727
DRI23,OUT046,2672.2304336820985
DRE15,OUT010,186.17941835901556
NCF07,OUT013,1558.5813264579365
NCR29,OUT049,859.4804293220585
FDE44,OUT019,106.24216686681333
FDT23,OUT035,1214.4347712228175
NCG06,OUT017,4096.991593052058
NCU41,OUT010,615.5933188169045
FDH46,OUT017,1563.676858596357
FDV31,OUT013,2837.650574505186
NCT41,OUT027,4003.435244174562
FDE22,OUT027,4050.24704310179
FDC26,OUT045,1589.0162401452146
DRF51,OUT017,695.2981677696403
NCY53,OUT019,284.70419745297073
FDY21,OUT017,3109.5334495967663
FDL27,OUT013,1018.6522838354365
FDZ34,OUT049,3092.6216159552832
NCF43,OUT010,365.0855470846831
FDC21,OUT035,1582.172648968509
FDL26,OUT013,2524.7329348714466
FDT25,OUT010,274.84116559204057
NCR30,OUT046,1142.0322883882995
DRL23,OUT019,262.62013365482835
NCR05,OUT049,3115.814894231067
NCE19,OUT018,859.4804293220585
FDY07,OUT035,695.2981677696403
FDB10,OUT017,3896.974793381923
FDP57,OUT013,1563.676858596357
FDU48,OUT019,291.77560593935937
FDH48,OUT035,1375.0353278290881
FDO33,OUT035,1912.9074872744711
NCU29,OUT045,2466.0833550235084
FDW35,OUT046,695.2981677696403
FDH05,OUT010,577.9137226196742
FDP26,OUT049,1563.676858596357
DRG27,OUT035,695.2981677696403
FDQ33,OUT046,2482.985847197178
FDH20,OUT010,238.03772902196482
FDV14,OUT046,1485.5125643169415
DRD01,OUT046,859.4804293220585
NCI17,OUT049,1554.6333790350834
FDF39,OUT010,563.9000745270753
FDX37,OUT046,1554.6333790350834
NCX17,OUT035,3914.9398851753126
FDN03,OUT013,4129.225995217959
NCS41,OUT010,485.6724506864811
FDH34,OUT045,3082.4429478276807
NCX53,OUT018,2087.757861155802
FDY31,OUT046,2466.0833550235084
FDD20,OUT017,2083.2169914251226
FDE51,OUT045,706.1505478734296
FDV27,OUT046,1380.8927898516254
FDF16,OUT035,2466.0833550235084
FDZ02,OUT049,1554.6333790350834
NCK05,OUT045,1005.334212123799
FDM12,OUT027,4913.061477680556
NCA05,OUT018,2459.6510155577193
FDX33,OUT045,2672.2304336820985
FDM25,OUT049,2837.650574505186
FDE41,OUT018,1380.8927898516254
FDW14,OUT045,1446.568717696119
NCD30,OUT046,1554.6333790350834
FDB23,OUT010,542.3871706520948
FDF45,OUT046,912.6248534494639
FDW20,OUT017,2083.2169914251226
FDF47,OUT045,3733.8717841952216
NCR05,OUT019,696.5993835964728
DRB01,OUT046,3092.6216159552832
FDE36,OUT013,2704.045838215326
FDU56,OUT049,3082.4429478276807
FDB23,OUT049,3875.7063746146027
FDN48,OUT049,1499.2175445601113
FDS43,OUT013,3092.6216159552832
NCN05,OUT013,3082.4429478276807
NCL53,OUT049,2837.650574505186
FDL56,OUT046,1381.9837377214396
FDH17,OUT018,1554.6333790350834
FDP37,OUT046,2083.2169914251226
FDG09,OUT019,532.2984919919476
FDA55,OUT045,3795.0673152569448
FDX31,OUT049,3949.737110138776
FDJ41,OUT045,4118.689911595363
DRC24,OUT045,2524.7329348714466
FDQ21,OUT035,2083.2169914251226
NCT54,OUT045,1530.65301706444
FDH08,OUT049,3922.853921018992
FDY38,OUT018,3737.082462050426
DRM11,OUT010,584.4691702319883
FDG32,OUT049,3537.892344281331
NCH18,OUT046,3984.7440695667656
FDI20,OUT035,3559.0023718224616
